copy_id,driver1_lap_01,driver2_lap_01,driver3_lap_01,driver4_lap_01,driver5_lap_01,driver6_lap_01,driver7_lap_01,driver8_lap_01,driver9_lap_01,driver10_lap_01,driver11_lap_01,driver12_lap_01,driver13_lap_01,driver14_lap_01,driver15_lap_01,driver16_lap_01,driver17_lap_01,driver18_lap_01,driver19_lap_01,driver20_lap_01,driver21_lap_01,driver22_lap_01,driver23_lap_01,driver24_lap_01,driver1_lap_02,driver2_lap_02,driver3_lap_02,driver4_lap_02,driver5_lap_02,driver6_lap_02,driver7_lap_02,driver8_lap_02,driver9_lap_02,driver10_lap_02,driver11_lap_02,driver12_lap_02,driver13_lap_02,driver14_lap_02,driver15_lap_02,driver16_lap_02,driver17_lap_02,driver18_lap_02,driver19_lap_02,driver20_lap_02,driver21_lap_02,driver22_lap_02,driver23_lap_02,driver24_lap_02,driver1_lap_03,driver2_lap_03,driver3_lap_03,driver4_lap_03,driver5_lap_03,driver6_lap_03,driver7_lap_03,driver8_lap_03,driver9_lap_03,driver10_lap_03,driver11_lap_03,driver12_lap_03,driver13_lap_03,driver14_lap_03,driver15_lap_03,driver16_lap_03,driver17_lap_03,driver18_lap_03,driver19_lap_03,driver20_lap_03,driver21_lap_03,driver22_lap_03,driver23_lap_03,driver24_lap_03,driver1_lap_04,driver2_lap_04,driver3_lap_04,driver4_lap_04,driver5_lap_04,driver6_lap_04,driver7_lap_04,driver8_lap_04,driver9_lap_04,driver10_lap_04,driver11_lap_04,driver12_lap_04,driver13_lap_04,driver14_lap_04,driver15_lap_04,driver16_lap_04,driver17_lap_04,driver18_lap_04,driver19_lap_04,driver20_lap_04,driver21_lap_04,driver22_lap_04,driver23_lap_04,driver24_lap_04,driver1_lap_05,driver2_lap_05,driver3_lap_05,driver4_lap_05,driver5_lap_05,driver6_lap_05,driver7_lap_05,driver8_lap_05,driver9_lap_05,driver10_lap_05,driver11_lap_05,driver12_lap_05,driver13_lap_05,driver14_lap_05,driver15_lap_05,driver16_lap_05,driver17_lap_05,driver18_lap_05,driver19_lap_05,driver20_lap_05,driver21_lap_05,driver22_lap_05,driver23_lap_05,driver24_lap_05,driver1_lap_06,driver2_lap_06,driver3_lap_06,driver4_lap_06,driver5_lap_06,driver6_lap_06,driver7_lap_06,driver8_lap_06,driver9_lap_06,driver10_lap_06,driver11_lap_06,driver12_lap_06,driver13_lap_06,driver14_lap_06,driver15_lap_06,driver16_lap_06,driver17_lap_06,driver18_lap_06,driver19_lap_06,driver20_lap_06,driver21_lap_06,driver22_lap_06,driver23_lap_06,driver24_lap_06,driver1_lap_07,driver2_lap_07,driver3_lap_07,driver4_lap_07,driver5_lap_07,driver6_lap_07,driver7_lap_07,driver8_lap_07,driver9_lap_07,driver10_lap_07,driver11_lap_07,driver12_lap_07,driver13_lap_07,driver14_lap_07,driver15_lap_07,driver16_lap_07,driver17_lap_07,driver18_lap_07,driver19_lap_07,driver20_lap_07,driver21_lap_07,driver22_lap_07,driver23_lap_07,driver24_lap_07,driver1_lap_08,driver2_lap_08,driver3_lap_08,driver4_lap_08,driver5_lap_08,driver6_lap_08,driver7_lap_08,driver8_lap_08,driver9_lap_08,driver10_lap_08,driver11_lap_08,driver12_lap_08,driver13_lap_08,driver14_lap_08,driver15_lap_08,driver16_lap_08,driver17_lap_08,driver18_lap_08,driver19_lap_08,driver20_lap_08,driver21_lap_08,driver22_lap_08,driver23_lap_08,driver24_lap_08,driver1_lap_09,driver2_lap_09,driver3_lap_09,driver4_lap_09,driver5_lap_09,driver6_lap_09,driver7_lap_09,driver8_lap_09,driver9_lap_09,driver10_lap_09,driver11_lap_09,driver12_lap_09,driver13_lap_09,driver14_lap_09,driver15_lap_09,driver16_lap_09,driver17_lap_09,driver18_lap_09,driver19_lap_09,driver20_lap_09,driver21_lap_09,driver22_lap_09,driver23_lap_09,driver24_lap_09,driver1_lap_10,driver2_lap_10,driver3_lap_10,driver4_lap_10,driver5_lap_10,driver6_lap_10,driver7_lap_10,driver8_lap_10,driver9_lap_10,driver10_lap_10,driver11_lap_10,driver12_lap_10,driver13_lap_10,driver14_lap_10,driver15_lap_10,driver16_lap_10,driver17_lap_10,driver18_lap_10,driver19_lap_10,driver20_lap_10,driver21_lap_10,driver22_lap_10,driver23_lap_10,driver24_lap_10
30_2,132500,181041,125552,134644,0,131588,128110,131071,131975,133301,126541,122381,0,130592,134359,120785,128714,0,0,130388,129207,134184,124411,135836,121021,152306,115915,121097,0,119524,119209,118766,120802,120695,117755,116341,0,117484,120844,118823,116420,0,0,119045,117364,120497,116234,120306,117721,118017,114072,117417,0,116643,116770,115649,117252,117736,114539,112772,0,117990,118916,112824,114710,0,0,117774,114501,117640,113521,119542,116553,116388,112837,117322,0,114493,115433,113648,115938,117603,113340,111439,0,114213,117052,111903,113023,0,0,116597,113453,117592,112265,116373,115734,115628,111744,114863,0,112964,114336,110799,114994,115108,112361,110657,0,113940,115723,110364,112377,0,0,115574,112273,116161,111822,115578,113981,116892,111254,113608,0,113119,114142,110163,114540,113912,111852,110322,0,111625,114330,109895,112005,0,0,114167,112043,114075,110816,114595,113240,114441,110643,113299,0,112259,113550,110652,113393,113258,111038,109710,0,110267,113489,109973,111088,0,0,113211,111379,113353,110420,113888,113253,113363,110785,121185,0,110567,112406,111130,112827,113404,110779,109108,0,109875,113646,109118,110885,0,0,112746,111134,113032,109517,114250,113139,115755,110348,112104,0,110800,112179,109680,113389,112898,111259,109035,0,110088,113088,108892,110894,0,0,112748,111743,112570,109205,113510,114966,116604,109703,112030,0,110342,111826,112818,112538,112072,111895,108510,0,109981,112371,108915,118841,0,0,112105,110782,113640,108805,112741
30_3,0,120785,0,126541,134644,134359,125552,134184,130388,131071,128110,135836,131588,130592,131975,122381,0,133301,181041,124411,0,132500,128714,129207,0,118823,0,117755,121097,120844,115915,120497,119045,118766,119209,120306,119524,117484,120802,116341,0,120695,152306,116234,0,121021,116420,117364,0,112824,0,114539,117417,118916,114072,117640,117774,115649,116770,119542,116643,117990,117252,112772,0,117736,118017,113521,0,117721,114710,114501,0,111903,0,113340,117322,117052,112837,117592,116597,113648,115433,116373,114493,114213,115938,111439,0,117603,116388,112265,0,116553,113023,113453,0,110364,0,112361,114863,115723,111744,116161,115574,110799,114336,115578,112964,113940,114994,110657,0,115108,115628,111822,0,115734,112377,112273,0,109895,0,111852,113608,114330,111254,114075,114167,110163,114142,114595,113119,111625,114540,110322,0,113912,116892,110816,0,113981,112005,112043,0,109973,0,111038,113299,113489,110643,113353,113211,110652,113550,113888,112259,110267,113393,109710,0,113258,114441,110420,0,113240,111088,111379,0,109118,0,110779,121185,113646,110785,113032,112746,111130,112406,114250,110567,109875,112827,109108,0,113404,113363,109517,0,113253,110885,111134,0,108892,0,111259,112104,113088,110348,112570,112748,109680,112179,113510,110800,110088,113389,109035,0,112898,115755,109205,0,113139,110894,111743,0,108915,0,111895,112030,112371,109703,113640,112105,112818,111826,112741,110342,109981,112538,108510,0,112072,116604,108805,0,114966,118841,110782
31_1,161088,179602,0,180377,0,169287,162902,0,181507,170741,322148,157206,157934,160113,182734,172261,167040,175150,178866,164910,177228,0,158696,174155,145996,136351,0,136301,0,140030,144936,0,137517,138827,101275,148607,148498,146731,138171,137681,141582,135081,136096,143224,135927,0,148003,135915,102759,105039,0,104694,0,107250,103679,0,103146,105149,102988,96925,98357,101842,102016,107159,103554,107705,104738,104303,105372,0,100479,107579,98673,102539,0,104689,0,100572,99139,0,103342,99679,100053,95534,97241,98067,101383,102107,100513,101596,102895,99425,101924,0,97654,103558,97084,99636,0,100293,0,98551,96981,0,100130,98062,96486,95151,96647,97159,99442,98740,97572,98643,99504,97596,98627,0,96754,99018,96414,98192,0,99484,0,97143,96929,0,99090,96976,98367,95175,95780,96646,98347,97304,97263,97342,98450,97533,97669,0,95713,98479,96580,97920,0,98376,0,97538,96998,0,98796,97659,97519,95663,95593,97211,98516,97605,100866,97671,97862,96933,97367,0,95593,97378,96596,97941,0,98723,0,97065,96435,0,98239,97115,97139,94972,95542,96753,99573,97640,96885,97497,98094,97169,97302,0,96039,97220,96595,98318,0,98924,0,96780,96348,0,97473,96877,97159,95264,95316,96759,97771,98499,96612,96559,98248,95602,97613,0,95825,97626,96638,98879,0,98238,0,97075,96751,0,97896,97201,96193,95360,95606,96445,98239,98311,97103,96750,98108,97382,96100,0,96118,97368
31_2,162902,172261,164910,180377,0,157206,179602,157934,160113,178866,322148,175150,0,169287,181507,177228,158696,0,0,167040,170741,174155,161088,182734,144936,137681,143224,136301,0,148607,136351,148498,146731,136096,101275,135081,0,140030,137517,135927,148003,0,0,141582,138827,135915,145996,138171,103679,107159,104303,104694,0,96925,105039,98357,101842,104738,102988,107705,0,107250,103146,105372,100479,0,0,103554,105149,107579,102759,102016,99139,102107,99425,104689,0,95534,102539,97241,98067,102895,100053,101596,0,100572,103342,101924,97654,0,0,100513,99679,103558,98673,101383,96981,98740,97596,100293,0,95151,99636,96647,97159,99504,96486,98643,0,98551,100130,98627,96754,0,0,97572,98062,99018,97084,99442,96929,97304,97533,99484,0,95175,98192,95780,96646,98450,98367,97342,0,97143,99090,97669,95713,0,0,97263,96976,98479,96414,98347,96998,97605,96933,98376,0,95663,97920,95593,97211,97862,97519,97671,0,97538,98796,97367,95593,0,0,100866,97659,97378,96580,98516,96435,97640,97169,98723,0,94972,97941,95542,96753,98094,97139,97497,0,97065,98239,97302,96039,0,0,96885,97115,97220,96596,99573,96348,98499,95602,98924,0,95264,98318,95316,96759,98248,97159,96559,0,96780,97473,97613,95825,0,0,96612,96877,97626,96595,97771,96751,98311,97382,98238,0,95360,98879,95606,96445,98108,96193,96750,0,97075,97896,96100,96118,0,0,97103,97201,97368,96638,98239
31_3,0,177228,0,322148,180377,181507,164910,174155,167040,157934,179602,182734,157206,169287,160113,175150,0,178866,172261,161088,0,162902,158696,170741,0,135927,0,101275,136301,137517,143224,135915,141582,148498,136351,138171,148607,140030,146731,135081,0,136096,137681,145996,0,144936,148003,138827,0,105372,0,102988,104694,103146,104303,107579,103554,98357,105039,102016,96925,107250,101842,107705,0,104738,107159,102759,0,103679,100479,105149,0,101924,0,100053,104689,103342,99425,103558,100513,97241,102539,101383,95534,100572,98067,101596,0,102895,102107,98673,0,99139,97654,99679,0,98627,0,96486,100293,100130,97596,99018,97572,96647,99636,99442,95151,98551,97159,98643,0,99504,98740,97084,0,96981,96754,98062,0,97669,0,98367,99484,99090,97533,98479,97263,95780,98192,98347,95175,97143,96646,97342,0,98450,97304,96414,0,96929,95713,96976,0,97367,0,97519,98376,98796,96933,97378,100866,95593,97920,98516,95663,97538,97211,97671,0,97862,97605,96580,0,96998,95593,97659,0,97302,0,97139,98723,98239,97169,97220,96885,95542,97941,99573,94972,97065,96753,97497,0,98094,97640,96596,0,96435,96039,97115,0,97613,0,97159,98924,97473,95602,97626,96612,95316,98318,97771,95264,96780,96759,96559,0,98248,98499,96595,0,96348,95825,96877,0,96100,0,96193,98238,97896,97382,97368,97103,95606,98879,98239,95360,97075,96445,96750,0,98108,98311,96638,0,96751,96118,97201
32_1,110994,126046,0,127243,0,119102,120625,0,123476,115883,124490,116730,118416,121121,121690,127931,117721,114526,125408,122063,112282,0,122719,123966,107658,113529,0,113272,0,110517,112562,0,112905,109074,113274,109436,110281,112422,112588,113922,109819,109194,113267,112712,107656,0,112823,113004,106539,112409,0,112526,0,109424,112261,0,112358,108154,112493,108734,109303,112179,112149,112884,109123,107730,112690,112149,107049,0,112270,112454,106694,112379,0,112165,0,109296,111979,0,112412,107914,112271,108483,109386,112019,112261,112801,108716,107550,112441,112358,106990,0,112342,112216,106342,112503,0,112523,0,109303,111495,0,111526,107865,112156,109018,108707,111609,111447,112390,108432,107282,112158,111440,106931,0,111374,111886,106666,111952,0,111985,0,109062,111032,0,111658,107871,111303,109016,108833,110976,111257,112366,108645,107026,112103,111188,107090,0,111793,111650,107311,111749,0,111634,0,108376,112288,0,111226,107761,110910,108429,108652,108605,111379,111581,108697,107102,111581,111663,107088,0,111168,111021,106938,111259,0,111308,0,108240,113385,0,112087,107021,112009,108219,107937,107184,110301,111680,108521,106512,111092,112324,106922,0,112407,112027,106405,111378,0,111303,0,108109,112394,0,111994,107778,112310,107861,108269,106948,108470,110823,107851,106115,111574,109799,106633,0,111745,112106,106216,111350,0,111262,0,107635,110659,0,110659,107366,110679,107820,107839,106729,108091,111464,107884,106105,111079,107629,106512,0,110744,110693
32_2,120625,127931,122063,127243,0,116730,126046,118416,121121,125408,124490,114526,0,119102,123476,112282,122719,0,0,117721,115883,123966,110994,121690,112562,113922,112712,113272,0,109436,113529,110281,112422,113267,113274,109194,0,110517,112905,107656,112823,0,0,109819,109074,113004,107658,112588,112261,112884,112149,112526,0,108734,112409,109303,112179,112690,112493,107730,0,109424,112358,107049,112270,0,0,109123,108154,112454,106539,112149,111979,112801,112358,112165,0,108483,112379,109386,112019,112441,112271,107550,0,109296,112412,106990,112342,0,0,108716,107914,112216,106694,112261,111495,112390,111440,112523,0,109018,112503,108707,111609,112158,112156,107282,0,109303,111526,106931,111374,0,0,108432,107865,111886,106342,111447,111032,112366,111188,111985,0,109016,111952,108833,110976,112103,111303,107026,0,109062,111658,107090,111793,0,0,108645,107871,111650,106666,111257,112288,111581,111663,111634,0,108429,111749,108652,108605,111581,110910,107102,0,108376,111226,107088,111168,0,0,108697,107761,111021,107311,111379,113385,111680,112324,111308,0,108219,111259,107937,107184,111092,112009,106512,0,108240,112087,106922,112407,0,0,108521,107021,112027,106938,110301,112394,110823,109799,111303,0,107861,111378,108269,106948,111574,112310,106115,0,108109,111994,106633,111745,0,0,107851,107778,112106,106405,108470,110659,111464,107629,111262,0,107820,111350,107839,106729,111079,110679,106105,0,107635,110659,106512,110744,0,0,107884,107366,110693,106216,108091
337_1,123366,130721,147750,129527,132963,128063,131473,154479,138065,144476,126758,135479,140006,125394,138573,133768,129956,139666,134245,137386,128558,139114,134907,132361,122517,124853,131104,124376,125871,123507,125534,0,125728,125478,123196,125417,126279,122720,128234,125788,124661,130511,126082,128155,123578,129361,125474,125349,122969,124279,131175,123818,125040,123519,124589,0,124707,125255,122825,126366,124239,123046,128050,126058,123692,130784,146097,128329,123722,0,125862,124856,122723,124154,130637,123893,124862,123682,124351,0,124893,126930,123146,125144,124810,122781,128328,125044,124504,127475,145516,127987,123558,0,125293,124713,122858,123955,130683,123706,124598,123384,124788,0,125063,123993,122675,125144,124437,122640,127402,125270,123336,127390,123829,127787,123283,0,125190,124606,122675,124037,131167,123935,124897,123503,124537,0,125370,124236,123222,125387,124859,123034,127306,125255,124010,127526,124706,127142,123662,0,125679,125060,122555,124076,129768,123900,124307,123571,124439,0,125553,124346,122819,125489,125490,122921,127108,125166,123731,127619,124465,127267,123786,0,124954,124524,122656,123917,129972,124053,124510,123674,124117,0,125349,124409,122820,125508,125548,122618,127520,125427,124135,127298,124865,127485,123554,0,125300,124655,122659,123842,130207,123651,124566,123834,124178,0,125237,124767,122494,125098,125276,122823,127333,125655,123720,127379,124535,127570,123838,0,125355,124551,122631,123656,130132,123693,124735,123716,123848,0,125952,124508,122946,126207,125745,122766,127569,127194,123503,127349,124274,127097,123581,0,124574,124887
337_2,131473,133768,137386,129527,132963,135479,130721,140006,125394,134245,126758,139666,139114,128063,138065,128558,134907,154479,147750,129956,144476,132361,123366,138573,125534,125788,128155,124376,125871,125417,124853,126279,122720,126082,123196,130511,129361,123507,125728,123578,125474,0,131104,124661,125478,125349,122517,128234,124589,126058,128329,123818,125040,126366,124279,124239,123046,146097,122825,130784,0,123519,124707,123722,125862,0,131175,123692,125255,124856,122969,128050,124351,125044,127987,123893,124862,125144,124154,124810,122781,145516,123146,127475,0,123682,124893,123558,125293,0,130637,124504,126930,124713,122723,128328,124788,125270,127787,123706,124598,125144,123955,124437,122640,123829,122675,127390,0,123384,125063,123283,125190,0,130683,123336,123993,124606,122858,127402,124537,125255,127142,123935,124897,125387,124037,124859,123034,124706,123222,127526,0,123503,125370,123662,125679,0,131167,124010,124236,125060,122675,127306,124439,125166,127267,123900,124307,125489,124076,125490,122921,124465,122819,127619,0,123571,125553,123786,124954,0,129768,123731,124346,124524,122555,127108,124117,125427,127485,124053,124510,125508,123917,125548,122618,124865,122820,127298,0,123674,125349,123554,125300,0,129972,124135,124409,124655,122656,127520,124178,125655,127570,123651,124566,125098,123842,125276,122823,124535,122494,127379,0,123834,125237,123838,125355,0,130207,123720,124767,124551,122659,127333,123848,127194,127097,123693,124735,126207,123656,125745,122766,124274,122946,127349,0,123716,125952,123581,124574,0,130132,123503,124508,124887,122631,127569
337_3,139114,128558,147750,126758,129527,138065,137386,132361,129956,140006,130721,138573,135479,128063,125394,139666,132963,134245,133768,123366,154479,131473,134907,144476,129361,123578,131104,123196,124376,125728,128155,125349,124661,126279,124853,128234,125417,123507,122720,130511,125871,126082,125788,122517,0,125534,125474,125478,0,123722,131175,122825,123818,124707,128329,124856,123692,124239,124279,128050,126366,123519,123046,130784,125040,146097,126058,122969,0,124589,125862,125255,0,123558,130637,123146,123893,124893,127987,124713,124504,124810,124154,128328,125144,123682,122781,127475,124862,145516,125044,122723,0,124351,125293,126930,0,123283,130683,122675,123706,125063,127787,124606,123336,124437,123955,127402,125144,123384,122640,127390,124598,123829,125270,122858,0,124788,125190,123993,0,123662,131167,123222,123935,125370,127142,125060,124010,124859,124037,127306,125387,123503,123034,127526,124897,124706,125255,122675,0,124537,125679,124236,0,123786,129768,122819,123900,125553,127267,124524,123731,125490,124076,127108,125489,123571,122921,127619,124307,124465,125166,122555,0,124439,124954,124346,0,123554,129972,122820,124053,125349,127485,124655,124135,125548,123917,127520,125508,123674,122618,127298,124510,124865,125427,122656,0,124117,125300,124409,0,123838,130207,122494,123651,125237,127570,124551,123720,125276,123842,127333,125098,123834,122823,127379,124566,124535,125655,122659,0,124178,125355,124767,0,123581,130132,122946,123693,125952,127097,124887,123503,125745,123656,127569,126207,123716,122766,127349,124735,124274,127194,122631,0,123848,124574,124508
338_1,135678,126947,0,138074,0,132133,156432,0,137505,129765,128151,148496,131051,146186,145471,141240,133121,134951,143215,141782,134026,0,140030,139139,164826,163696,0,164718,0,163719,156780,0,164468,163762,164147,163667,163646,165042,164394,165133,163718,164910,165482,166300,164420,0,165629,165069,155221,156229,0,156205,0,155457,154475,0,156161,156478,156413,154578,155909,154665,154812,156198,155482,154168,154945,155186,154842,0,155081,156036,148946,150999,0,146741,0,150108,144142,0,147148,150204,150058,145045,149677,144931,145894,147276,150053,149916,146897,146273,149373,0,147403,146618,104743,104978,0,105205,0,105012,107257,0,104547,104727,105264,111668,105364,106726,108290,0,104523,104336,115708,106713,104672,0,105153,104986,103030,103250,0,102683,0,103546,103450,0,103132,102950,104687,107011,103814,103024,105478,0,127760,103223,107393,106159,103254,0,102838,102793,102770,102775,0,103691,0,102713,105218,0,103382,102237,102553,107638,102637,101392,107519,0,109989,105594,108221,106689,103183,0,102745,103420,125124,101476,0,127302,0,123343,125891,0,129451,101251,126979,110281,122769,125461,106250,0,99126,109469,133575,130478,129117,0,106891,103880,106393,121768,0,108156,0,107308,106377,0,109997,102042,107510,111752,107269,107123,130110,0,97701,104118,111843,111663,108270,0,123983,125324,95715,103572,0,96197,0,94833,95265,0,0,119819,95085,135090,95294,94971,108778,0,94639,0,99752,98634,93039,0,105022,105273
338_2,156432,141240,141782,138074,0,148496,126947,131051,146186,143215,128151,134951,0,132133,137505,134026,140030,0,0,133121,129765,139139,135678,145471,156780,165133,166300,164718,0,163667,163696,163646,165042,165482,164147,164910,0,163719,164468,164420,165629,0,0,163718,163762,165069,164826,164394,154475,156198,155186,156205,0,154578,156229,155909,154665,154945,156413,154168,0,155457,156161,154842,155081,0,0,155482,156478,156036,155221,154812,144142,147276,146273,146741,0,145045,150999,149677,144931,146897,150058,149916,0,150108,147148,149373,147403,0,0,150053,150204,146618,148946,145894,107257,0,106713,105205,0,111668,104978,105364,106726,115708,105264,104336,0,105012,104547,104672,105153,0,0,104523,104727,104986,104743,108290,103450,0,106159,102683,0,107011,103250,103814,103024,107393,104687,103223,0,103546,103132,103254,102838,0,0,127760,102950,102793,103030,105478,105218,0,106689,103691,0,107638,102775,102637,101392,108221,102553,105594,0,102713,103382,103183,102745,0,0,109989,102237,103420,102770,107519,125891,0,130478,127302,0,110281,101476,122769,125461,133575,126979,109469,0,123343,129451,129117,106891,0,0,99126,101251,103880,125124,106250,106377,0,111663,108156,0,111752,121768,107269,107123,111843,107510,104118,0,107308,109997,108270,123983,0,0,97701,102042,125324,106393,130110,95265,0,98634,96197,0,135090,103572,95294,94971,99752,95085,0,0,94833,0,93039,105022,0,0,94639,119819,105273,95715,108778
338_3,0,134026,0,128151,138074,137505,141782,139139,133121,131051,126947,145471,148496,132133,146186,134951,0,143215,141240,135678,0,156432,140030,129765,0,164420,0,164147,164718,164468,166300,165069,163718,163646,163696,164394,163667,163719,165042,164910,0,165482,165133,164826,0,156780,165629,163762,0,154842,0,156413,156205,156161,155186,156036,155482,155909,156229,154812,154578,155457,154665,154168,0,154945,156198,155221,0,154475,155081,156478,0,149373,0,150058,146741,147148,146273,146618,150053,149677,150999,145894,145045,150108,144931,149916,0,146897,147276,148946,0,144142,147403,150204,0,104672,0,105264,105205,104547,106713,104986,104523,105364,104978,108290,111668,105012,106726,104336,0,115708,0,104743,0,107257,105153,104727,0,103254,0,104687,102683,103132,106159,102793,127760,103814,103250,105478,107011,103546,103024,103223,0,107393,0,103030,0,103450,102838,102950,0,103183,0,102553,103691,103382,106689,103420,109989,102637,102775,107519,107638,102713,101392,105594,0,108221,0,102770,0,105218,102745,102237,0,129117,0,126979,127302,129451,130478,103880,99126,122769,101476,106250,110281,123343,125461,109469,0,133575,0,125124,0,125891,106891,101251,0,108270,0,107510,108156,109997,111663,125324,97701,107269,121768,130110,111752,107308,107123,104118,0,111843,0,106393,0,106377,123983,102042,0,93039,0,95085,96197,0,98634,105273,94639,95294,103572,108778,135090,94833,94971,0,0,99752,0,95715,0,95265,105022,119819
339_2,112146,111386,119606,111097,119277,113346,115718,109972,116088,112677,115272,117523,119562,109161,114077,114646,114441,0,120653,107748,110477,119816,106801,118423,103780,104104,107342,103580,106975,104306,105751,103086,105115,103960,105202,107230,110390,102881,104500,104022,105276,0,108862,102211,103453,104520,101853,106388,103458,103044,107388,102703,107341,103447,103495,102461,103077,103601,103376,116516,109504,102146,104091,102695,103816,0,108128,101632,102632,103349,101699,0,103268,103429,106224,102766,106032,104160,103733,102271,103816,103170,103671,107055,108545,102273,103816,102645,103668,0,107301,101686,102433,103145,101809,0,102917,102871,106140,102844,105914,103405,103590,102041,103664,103906,103590,106149,108995,101986,103154,103090,103550,0,107476,101566,102543,103195,101403,0,102835,103123,105803,102680,105933,103340,103699,102160,103771,103052,103641,106584,109645,101717,103378,103717,103494,0,109187,101951,102336,103843,101889,0,103648,103631,105699,102166,105790,103590,103137,101869,102989,104251,103070,105715,107711,101987,103747,103632,103378,0,107933,102178,102133,106620,102054,0,103247,102796,105897,102266,106521,104039,103835,101906,104197,104133,103922,105639,107513,101797,103722,102530,103699,0,107442,101721,102150,120144,101905,0,102594,102699,106924,102084,106628,0,106243,101975,104065,102739,103326,106303,107733,102238,103096,101722,103282,0,107170,101838,102015,105126,101755,0,103166,103532,106020,0,106296,0,119596,102469,102392,102729,102826,106161,107488,102262,102675,102873,102712,0,106881,101355,102275,102850,101909,0
339_3,119562,114646,120653,115272,111097,114077,119606,119816,107748,109972,115718,118423,113346,109161,116088,117523,119277,112677,111386,106801,0,112146,114441,110477,110390,104022,108862,105202,103580,104500,107342,104520,102211,103086,105751,106388,104306,102881,105115,107230,106975,103960,104104,101853,0,103780,105276,103453,109504,102695,108128,103376,102703,104091,107388,103349,101632,102461,103495,0,103447,102146,103077,116516,107341,103601,103044,101699,0,103458,103816,102632,108545,102645,107301,103671,102766,103816,106224,103145,101686,102271,103733,0,104160,102273,103816,107055,106032,103170,103429,101809,0,103268,103668,102433,108995,103090,107476,103590,102844,103154,106140,103195,101566,102041,103590,0,103405,101986,103664,106149,105914,103906,102871,101403,0,102917,103550,102543,109645,103717,109187,103641,102680,103378,105803,103843,101951,102160,103699,0,103340,101717,103771,106584,105933,103052,103123,101889,0,102835,103494,102336,107711,103632,107933,103070,102166,103747,105699,106620,102178,101869,103137,0,103590,101987,102989,105715,105790,104251,103631,102054,0,103648,103378,102133,107513,102530,107442,103922,102266,103722,105897,120144,101721,101906,103835,0,104039,101797,104197,105639,106521,104133,102796,101905,0,103247,103699,102150,107733,101722,107170,103326,102084,103096,106924,105126,101838,101975,106243,0,0,102238,104065,106303,106628,102739,102699,101755,0,102594,103282,102015,107488,102873,106881,102826,0,102675,106020,102850,101355,102469,119596,0,0,102262,102392,106161,106296,102729,103532,101909,0,103166,102712,102275
33_1,85492,87250,0,91947,0,91121,89918,0,89287,82310,87939,91399,84211,92179,108141,90588,88953,87246,0,82993,86062,0,89006,85183,85184,84630,0,83536,0,83845,83514,0,83683,80019,82388,84832,80360,84528,115094,83760,82516,80753,0,80169,98106,0,83878,80484,80707,81358,0,82545,0,83598,83287,0,80946,79650,80600,83018,80161,82923,81681,83338,80871,79415,0,79841,109949,0,83942,79992,80091,80384,0,84108,0,83161,81260,0,80327,79609,80024,83565,79693,83523,81946,84870,80254,79369,0,79939,80047,0,84217,79884,80344,80517,0,82748,0,82931,81600,0,80536,79863,80301,83619,79919,83715,81714,83359,90429,79323,0,80055,80136,0,83413,79948,80247,80532,0,81841,0,81431,81189,0,80697,79892,80215,83510,79811,83669,81745,83248,129693,80225,0,80043,80620,0,84420,80108,80911,80641,0,81465,0,81636,81599,0,80383,79958,80391,83435,80096,83179,81450,83819,0,79864,0,80006,80683,0,83684,80035,80367,80640,0,81745,0,81749,81750,0,80700,79821,80524,83262,80183,83399,81738,83089,0,80054,0,79787,80843,0,83203,81563,80357,80470,0,82007,0,83401,0,0,80979,79795,80715,83575,79890,83372,81482,82123,0,79406,0,79925,80765,0,84270,80381,80575,80535,0,80799,0,81954,0,0,80511,79576,80577,82420,79714,83298,81646,82088,0,79505,0,79547,80775,0,85053,80491
33_2,89918,90588,82993,91947,0,91399,87250,84211,92179,0,87939,87246,0,91121,89287,86062,89006,0,0,88953,82310,85183,85492,108141,83514,83760,80169,83536,0,84832,84630,80360,84528,0,82388,80753,0,83845,83683,98106,83878,0,0,82516,80019,80484,85184,115094,83287,83338,79841,82545,0,83018,81358,80161,82923,0,80600,79415,0,83598,80946,109949,83942,0,0,80871,79650,79992,80707,81681,81260,84870,79939,84108,0,83565,80384,79693,83523,0,80024,79369,0,83161,80327,80047,84217,0,0,80254,79609,79884,80091,81946,81600,83359,80055,82748,0,83619,80517,79919,83715,0,80301,79323,0,82931,80536,80136,83413,0,0,90429,79863,79948,80344,81714,81189,83248,80043,81841,0,83510,80532,79811,83669,0,80215,80225,0,81431,80697,80620,84420,0,0,129693,79892,80108,80247,81745,81599,83819,80006,81465,0,83435,80641,80096,83179,0,80391,79864,0,81636,80383,80683,83684,0,0,0,79958,80035,80911,81450,81750,83089,79787,81745,0,83262,80640,80183,83399,0,80524,80054,0,81749,80700,80843,83203,0,0,0,79821,81563,80367,81738,0,82123,79925,82007,0,83575,80470,79890,83372,0,80715,79406,0,83401,80979,80765,84270,0,0,0,79795,80381,80357,81482,0,82088,79547,80799,0,82420,80535,79714,83298,0,80577,79505,0,81954,80511,80775,85053,0,0,0,79576,80491,80575,81646
